simulation_time,risk_level,vehicle_1,vehicle_2,action,priority_vehicle_id,yielding_vehicle_id,reservation_queue,conflict_group_vehicle_ids,predicted_arrival_time_s,conflict_zone_vehicle_ids,target_speed_mps,release_reason,note
83.80,HIGH,targeted_vehicle_012,targeted_vehicle_013,SLOW_NEAR_ENTRY,targeted_vehicle_012,targeted_vehicle_013,targeted_vehicle_012;targeted_vehicle_013,targeted_vehicle_012;targeted_vehicle_013,84.80,targeted_vehicle_012,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=24.3 remaining_to_hold_m=11.8 speed_mps=3.80 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
84.40,HIGH,targeted_vehicle_012,targeted_vehicle_013,RELEASE_NEXT_VEHICLE,targeted_vehicle_012,targeted_vehicle_012,targeted_vehicle_012,targeted_vehicle_013,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
84.40,HIGH,targeted_vehicle_012,targeted_vehicle_013,RELEASE_NEXT_VEHICLE,targeted_vehicle_013,targeted_vehicle_013,targeted_vehicle_013,targeted_vehicle_013,84.80,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
86.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_013,targeted_vehicle_014,targeted_vehicle_013;targeted_vehicle_014,targeted_vehicle_013;targeted_vehicle_014,92.74,targeted_vehicle_013,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
87.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_013,targeted_vehicle_014,targeted_vehicle_013;targeted_vehicle_014,targeted_vehicle_013;targeted_vehicle_014,95.70,targeted_vehicle_013,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.7 remaining_to_hold_m=50.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
88.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_013,targeted_vehicle_014,targeted_vehicle_013;targeted_vehicle_014,targeted_vehicle_013;targeted_vehicle_014,103.31,targeted_vehicle_013,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=56.1 remaining_to_hold_m=43.6 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
88.70,HIGH,targeted_vehicle_012,targeted_vehicle_013,RELEASE_NEXT_VEHICLE,targeted_vehicle_013,targeted_vehicle_013,targeted_vehicle_013,targeted_vehicle_014,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
88.70,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_014,targeted_vehicle_014,targeted_vehicle_014,targeted_vehicle_014,104.86,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
91.80,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_014,targeted_vehicle_015,targeted_vehicle_014;targeted_vehicle_015,targeted_vehicle_014;targeted_vehicle_015,100.30,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=111.7.
97.60,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_014,targeted_vehicle_014,targeted_vehicle_014,targeted_vehicle_015;targeted_vehicle_016,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
97.60,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015;targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,100.30,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
97.60,HIGH,targeted_vehicle_015,targeted_vehicle_016,SLOW_NEAR_ENTRY,targeted_vehicle_015,targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,100.60,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=26.7 remaining_to_hold_m=14.2 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=6.66 duration_s=1.79.
98.60,HIGH,targeted_vehicle_015,targeted_vehicle_016,SLOW_NEAR_ENTRY,targeted_vehicle_015,targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,100.60,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=16.3 remaining_to_hold_m=3.8 speed_mps=7.59 target_speed_mps=2.00 decel_mps2=7.10 duration_s=0.79.
98.90,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015;targeted_vehicle_016,100.30,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
98.90,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015;targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,100.30,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
99.00,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015;targeted_vehicle_016,100.30,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
99.00,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015;targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,100.30,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
99.10,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015;targeted_vehicle_016,100.30,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
99.10,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015;targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,100.30,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
99.60,HIGH,targeted_vehicle_015,targeted_vehicle_016,SLOW_NEAR_ENTRY,targeted_vehicle_015,targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,100.60,targeted_vehicle_015,0.30,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: final_brake_before_guard entry_distance_m=11.9 hold_distance_m=12.5 speed_mps=2.05 target_speed_mps=0.30 duration_s=0.40.
100.30,HIGH,targeted_vehicle_015,targeted_vehicle_016,WAIT_AT_STOP_ZONE,targeted_vehicle_015,targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,targeted_vehicle_015;targeted_vehicle_016,100.60,targeted_vehicle_015,0.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: wait_near_junction_entry entry_distance_m=11.2 hold_distance_m=12.5 speed_mps=0.67.
100.80,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_015,targeted_vehicle_016,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
100.80,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_016,targeted_vehicle_016,targeted_vehicle_016,targeted_vehicle_016,100.60,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
101.20,,,,SLOW_NEAR_ENTRY,targeted_vehicle_016,targeted_vehicle_017,targeted_vehicle_016;targeted_vehicle_017,targeted_vehicle_016;targeted_vehicle_017,107.34,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
102.20,,,,SLOW_NEAR_ENTRY,targeted_vehicle_016,targeted_vehicle_017,targeted_vehicle_016;targeted_vehicle_017,targeted_vehicle_016;targeted_vehicle_017,110.31,targeted_vehicle_016,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.7 remaining_to_hold_m=50.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
103.20,,,,SLOW_NEAR_ENTRY,targeted_vehicle_016,targeted_vehicle_017,targeted_vehicle_016;targeted_vehicle_017,targeted_vehicle_016;targeted_vehicle_017,117.95,targeted_vehicle_016,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=56.1 remaining_to_hold_m=43.6 speed_mps=4.57 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.51.
104.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_016,targeted_vehicle_017,targeted_vehicle_016;targeted_vehicle_017,targeted_vehicle_016;targeted_vehicle_017,133.99,targeted_vehicle_016,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=53.2 remaining_to_hold_m=40.7 speed_mps=2.17 profile_speed_mps=2.00.
104.40,HIGH,targeted_vehicle_015,targeted_vehicle_016,RELEASE_NEXT_VEHICLE,targeted_vehicle_016,targeted_vehicle_016,targeted_vehicle_016,targeted_vehicle_017,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
104.40,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_017,targeted_vehicle_017,targeted_vehicle_017,targeted_vehicle_017,136.46,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
105.50,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_017,targeted_vehicle_018,targeted_vehicle_017;targeted_vehicle_018,targeted_vehicle_017;targeted_vehicle_018,114.00,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=111.7.
106.50,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_017,targeted_vehicle_018,targeted_vehicle_017;targeted_vehicle_018,targeted_vehicle_017;targeted_vehicle_018,114.00,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=97.8.
107.50,,,,SLOW_NEAR_ENTRY,targeted_vehicle_017,targeted_vehicle_019,targeted_vehicle_017;targeted_vehicle_019;targeted_vehicle_018,targeted_vehicle_017;targeted_vehicle_018;targeted_vehicle_019,113.64,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
107.50,,,,SLOW_NEAR_ENTRY,targeted_vehicle_017,targeted_vehicle_018,targeted_vehicle_017;targeted_vehicle_019;targeted_vehicle_018,targeted_vehicle_017;targeted_vehicle_018;targeted_vehicle_019,114.00,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=83.9 remaining_to_hold_m=71.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
111.40,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_017,targeted_vehicle_017,targeted_vehicle_017,targeted_vehicle_018;targeted_vehicle_019,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
111.40,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_019,targeted_vehicle_019,targeted_vehicle_019;targeted_vehicle_018,targeted_vehicle_018;targeted_vehicle_019,114.10,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
111.40,HIGH,targeted_vehicle_018,targeted_vehicle_019,SLOW_NEAR_ENTRY,targeted_vehicle_019,targeted_vehicle_018,targeted_vehicle_019;targeted_vehicle_018,targeted_vehicle_018;targeted_vehicle_019,114.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=34.0 remaining_to_hold_m=21.5 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
112.40,HIGH,targeted_vehicle_018,targeted_vehicle_019,SLOW_NEAR_ENTRY,targeted_vehicle_019,targeted_vehicle_018,targeted_vehicle_019;targeted_vehicle_018,targeted_vehicle_018;targeted_vehicle_019,114.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=22.8 remaining_to_hold_m=10.3 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
113.40,HIGH,targeted_vehicle_018,targeted_vehicle_019,SLOW_NEAR_ENTRY,targeted_vehicle_019,targeted_vehicle_018,targeted_vehicle_019;targeted_vehicle_018,targeted_vehicle_018;targeted_vehicle_019,114.40,targeted_vehicle_019,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=16.2 remaining_to_hold_m=3.7 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
114.40,HIGH,targeted_vehicle_018,targeted_vehicle_019,WAIT_AT_STOP_ZONE,targeted_vehicle_019,targeted_vehicle_018,targeted_vehicle_019;targeted_vehicle_018,targeted_vehicle_018;targeted_vehicle_019,114.40,targeted_vehicle_019,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=13.3 remaining_to_hold_m=0.8 speed_mps=2.19 profile_speed_mps=2.00.
114.70,HIGH,targeted_vehicle_018,targeted_vehicle_019,SLOW_NEAR_ENTRY,targeted_vehicle_019,targeted_vehicle_018,targeted_vehicle_019;targeted_vehicle_018,targeted_vehicle_018;targeted_vehicle_019,114.40,targeted_vehicle_019,1.28,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=12.7 remaining_to_hold_m=0.2 speed_mps=2.00 target_speed_mps=1.28 decel_mps2=7.13 duration_s=0.40.
115.10,HIGH,targeted_vehicle_017,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_019,targeted_vehicle_019,targeted_vehicle_019,targeted_vehicle_018,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
115.10,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
115.20,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
115.20,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
115.30,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
115.30,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
115.40,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
115.40,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
115.50,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
115.50,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
115.60,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
115.60,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
115.70,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
115.70,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
115.80,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
115.80,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
115.90,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
115.90,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,114.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
116.70,,,,SLOW_NEAR_ENTRY,targeted_vehicle_018,targeted_vehicle_020,targeted_vehicle_018;targeted_vehicle_020,targeted_vehicle_018;targeted_vehicle_020,122.84,targeted_vehicle_018,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
117.70,,,,SLOW_NEAR_ENTRY,targeted_vehicle_018,targeted_vehicle_020,targeted_vehicle_018;targeted_vehicle_020,targeted_vehicle_018;targeted_vehicle_020,125.81,targeted_vehicle_018,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.7 remaining_to_hold_m=50.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
117.80,HIGH,targeted_vehicle_018,targeted_vehicle_019,RELEASE_NEXT_VEHICLE,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_018,targeted_vehicle_020,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
117.80,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_020,targeted_vehicle_020,targeted_vehicle_020,targeted_vehicle_020,126.24,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
120.10,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_020,targeted_vehicle_021,targeted_vehicle_020;targeted_vehicle_021,targeted_vehicle_020;targeted_vehicle_021,128.60,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=111.7.
121.10,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_020,targeted_vehicle_021,targeted_vehicle_020;targeted_vehicle_021,targeted_vehicle_020;targeted_vehicle_021,128.60,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=97.8.
125.80,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_020,targeted_vehicle_020,targeted_vehicle_020,targeted_vehicle_021;targeted_vehicle_022,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
125.80,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021;targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,128.70,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
125.80,HIGH,targeted_vehicle_021,targeted_vehicle_022,SLOW_NEAR_ENTRY,targeted_vehicle_021,targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,128.70,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=25.3 remaining_to_hold_m=12.8 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=7.38 duration_s=1.61.
126.80,HIGH,targeted_vehicle_021,targeted_vehicle_022,SLOW_NEAR_ENTRY,targeted_vehicle_021,targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,128.70,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=15.2 remaining_to_hold_m=2.7 speed_mps=6.94 target_speed_mps=2.00 decel_mps2=8.09 duration_s=0.61.
127.20,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021;targeted_vehicle_022,128.70,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
127.20,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021;targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,128.70,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
127.30,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021;targeted_vehicle_022,128.70,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
127.30,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021;targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,128.70,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
127.40,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021;targeted_vehicle_022,128.70,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
127.40,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021;targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,128.70,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
127.80,HIGH,targeted_vehicle_021,targeted_vehicle_022,SLOW_NEAR_ENTRY,targeted_vehicle_021,targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,128.70,targeted_vehicle_021,0.30,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: final_brake_before_guard entry_distance_m=11.6 hold_distance_m=12.5 speed_mps=1.54 target_speed_mps=0.30 duration_s=0.40.
128.40,HIGH,targeted_vehicle_021,targeted_vehicle_022,WAIT_AT_STOP_ZONE,targeted_vehicle_021,targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,targeted_vehicle_021;targeted_vehicle_022,128.70,targeted_vehicle_021,0.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: wait_near_junction_entry entry_distance_m=11.1 hold_distance_m=12.5 speed_mps=0.62.
129.10,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_021,targeted_vehicle_022,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
129.10,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_022,targeted_vehicle_022,targeted_vehicle_022,targeted_vehicle_022,128.70,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
132.70,HIGH,targeted_vehicle_021,targeted_vehicle_022,RELEASE_NEXT_VEHICLE,targeted_vehicle_022,targeted_vehicle_022,targeted_vehicle_022,,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
132.80,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023,141.30,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
134.90,,,,SLOW_NEAR_ENTRY,targeted_vehicle_023,targeted_vehicle_024,targeted_vehicle_024;targeted_vehicle_023,targeted_vehicle_023;targeted_vehicle_024,141.04,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
135.90,,,,SLOW_NEAR_ENTRY,targeted_vehicle_023,targeted_vehicle_024,targeted_vehicle_023;targeted_vehicle_024,targeted_vehicle_023;targeted_vehicle_024,144.01,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.7 remaining_to_hold_m=50.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
139.50,HIGH,targeted_vehicle_023,targeted_vehicle_024,SLOW_NEAR_ENTRY,targeted_vehicle_023,targeted_vehicle_024,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,142.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=25.1 remaining_to_hold_m=12.6 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=7.47 duration_s=1.59.
